subject_id,provider,model,sequence_id,trial_order,email_id,bias,author,legitimacy,action,hit,saliency_strings,saliency_vector,raw_response
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,34,914,urgency,llm,ham,Archive,0,"{""From: Marcus Vance <mvance@wildcats.edu>"": ""Identifies the sender as a legitimate CISO from the university."", ""Subject: Heads up: Upcoming workstation security rollout"": ""Indicates an official and informational update regarding security."", ""You can read the full breakdown of the upcoming changes on the internal HR and IT portal."": ""Directs the recipient to an internal portal for information, not a link within the email, meaning no immediate action from the email is required."", ""As a friendly reminder from the IT Security Team, we will never ask you for your password, SSN, or other sensitive information via email."": ""This explicit security reminder confirms the email's legitimate intent as a security awareness message, advising against common phishing traps and reinforcing that no action is needed directly from the email.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Archive"",
  ""relevant_strings_dict"": {
    ""From: Marcus Vance <mvance@wildcats.edu>"": ""Identifies the sender as a legitimate CISO from the university."",
    ""Subject: Heads up: Upcoming workstation security rollout"": ""Indicates an official and informational update regarding security."",
    ""You can read the full breakdown of the upcoming changes on the internal HR and IT portal."": ""Directs the recipient to an internal portal for information, not a link within the email, meaning no immediate action from the email is required."",
    ""As a friendly reminder from the IT Security Team, we will never ask you for your password, SSN, or other sensitive information via email."": ""This explicit security reminder confirms the email's legitimate intent as a security awareness message, advising against common phishing traps and reinforcing that no action is needed directly from the email.""
  }
}"
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,35,916,authority,human,ham,Download Attachments,0,"{""From: Jim Jenkins <jim.jenkins@global-infra.com>"": ""Identifies the sender as a legitimate CIO from the company."", ""Subject: Update: Executive Desktop Support Services"": ""Indicates an official update regarding company services."", ""To view the revised service offerings and understand how these changes might impact you, please download the attached document below:"": ""Explicit instruction to download a document for details."", ""Download Revised Services [-> global-infra.com]"": ""Provides a direct link to download the document, and the domain matches the sender.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Download Attachments"",
  ""relevant_strings_dict"": {
    ""From: Jim Jenkins <jim.jenkins@global-infra.com>"": ""Identifies the sender as a legitimate CIO from the company."",
    ""Subject: Update: Executive Desktop Support Services"": ""Indicates an official update regarding company services."",
    ""To view the revised service offerings and understand how these changes might impact you, please download the attached document below:"": ""Explicit instruction to download a document for details."",
    ""Download Revised Services [-> global-infra.com]"": ""Provides a direct link to download the document, and the domain matches the sender.""
  }
}"
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,36,561,familiarity,llm,phishing,Mark as Spam,0,"{""From: David Miller <admin@chase0nline.co>"": ""The sender's domain 'chase0nline.co' is a misspelling of 'chaseonline.com', indicating a fraudulent sender."", ""It's Sarah Jenkins from your local Chase branch. I usually let our automated systems handle these notices, but given your long-standing relationship with us, I wanted to reach out to you personally"": ""Attempts to build false rapport and urgency, a common social engineering tactic."", ""Please download the secure audit document below to confirm your SSN and account details so I can personally approve your audit and prevent the automated system from freezing your assets."": ""Requests highly sensitive personal information (SSN) via a download and threatens asset freezing, which are strong indicators of phishing."", ""Download Audit Form [-> https://secure-chase-audit-portal.com/audit-form.pdf]"": ""The hyperlink's domain 'secure-chase-audit-portal.com' is not an official Chase domain, indicating a fraudulent link."", ""Sarah Jenkins"": ""The name in the signature 'Sarah Jenkins' is inconsistent with the sender's name 'David Miller', a major red flag.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: David Miller <admin@chase0nline.co>"": ""The sender's domain 'chase0nline.co' is a misspelling of 'chaseonline.com', indicating a fraudulent sender."",
    ""It's Sarah Jenkins from your local Chase branch. I usually let our automated systems handle these notices, but given your long-standing relationship with us, I wanted to reach out to you personally"": ""Attempts to build false rapport and urgency, a common social engineering tactic."",
    ""Please download the secure audit document below to confirm your SSN and account details so I can personally approve your audit and prevent the automated system from freezing your assets."": ""Requests highly sensitive personal information (SSN) via a download and threatens asset freezing, which are strong indicators of phishing."",
    ""Download Audit Form [-> https://secure-chase-audit-portal.com/audit-form.pdf]"": ""The hyperlink's domain 'secure-chase-audit-portal.com' is not an official Chase domain, indicating a fraudulent link."",
    ""Sarah Jenkins"": ""The name in the signature 'Sarah Jenkins' is inconsistent with the sender's name 'David Miller', a major red flag.""
  }
}"
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,37,782,authority,llm,ham,Click Link,0,"{""From: Amazon Customer Trust <account-update@amazon.com>"": ""Identifies the sender as a legitimate Amazon security team."", ""Subject: Updates to your Amazon account security features"": ""Indicates an official update regarding account security."", ""Please review the updated security protocols in the Amazon Help Center"": ""Directs the recipient to review information."", ""Access the Official Amazon Help Center [-> https://www.amazon.com/gp/help/customer/display.html]"": ""Provides a clear call to action with a legitimate link to the Amazon Help Center.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""From: Amazon Customer Trust <account-update@amazon.com>"": ""Identifies the sender as a legitimate Amazon security team."",
    ""Subject: Updates to your Amazon account security features"": ""Indicates an official update regarding account security."",
    ""Please review the updated security protocols in the Amazon Help Center"": ""Directs the recipient to review information."",
    ""Access the Official Amazon Help Center [-> https://www.amazon.com/gp/help/customer/display.html]"": ""Provides a clear call to action with a legitimate link to the Amazon Help Center.""
  }
}"
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,38,642,anchoring,llm,phishing,Mark as Spam,0,"{""Action Required - Notice #84729: Our system shows that you have currently used 14.8 GB of your 15.0 GB monthly data limit. Once you exceed this limit, an automatic overage fee of $45.00 will be applied to your upcoming invoice."": ""Creates urgency and threatens a financial penalty, a common phishing tactic."", ""Because you are a long-term customer, we are offering you a one-time courtesy to waive this pending $45.00 fee and upgrade your data capacity for free."": ""Offers an enticing, too-good-to-be-true solution to pressure immediate action."", ""Download Fee Waiver Document [-> http://www.abccellphone.url.com/auth/account-verification]"": ""The hyperlink's domain 'abccellphone.url.com' is suspicious and not the official 'abccellphone.com', indicating a fraudulent link, and the path suggests account verification, which is unusual for a 'fee waiver document'.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""Action Required - Notice #84729: Our system shows that you have currently used 14.8 GB of your 15.0 GB monthly data limit. Once you exceed this limit, an automatic overage fee of $45.00 will be applied to your upcoming invoice."": ""Creates urgency and threatens a financial penalty, a common phishing tactic."",
    ""Because you are a long-term customer, we are offering you a one-time courtesy to waive this pending $45.00 fee and upgrade your data capacity for free."": ""Offers an enticing, too-good-to-be-true solution to pressure immediate action."",
    ""Download Fee Waiver Document [-> http://www.abccellphone.url.com/auth/account-verification]"": ""The hyperlink's domain 'abccellphone.url.com' is suspicious and not the official 'abccellphone.com', indicating a fraudulent link, and the path suggests account verification, which is unusual for a 'fee waiver document'.""
  }
}"
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,39,804,urgency,human,ham,Download Attachments,0,"{""From: USCIS MyAccount <myaccount@uscis.dhs.gov>"": ""Identifies the sender as a legitimate government agency."", ""Subject: Confirm your USCIS Account email address"": ""Indicates an official request for account verification."", ""To confirm your email address, please download the secure confirmation document below and follow the enclosed instructions."": ""Explicit instruction to download a document for account confirmation."", ""Download Confirmation Document [-> https://myaccount.uscis.dhs.gov/users/confirmation?confirmation_token=GNu5H36KvxmznRLW3oxW]"": ""Provides a legitimate link to download the confirmation document, matching the sender's domain.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Download Attachments"",
  ""relevant_strings_dict"": {
    ""From: USCIS MyAccount <myaccount@uscis.dhs.gov>"": ""Identifies the sender as a legitimate government agency."",
    ""Subject: Confirm your USCIS Account email address"": ""Indicates an official request for account verification."",
    ""To confirm your email address, please download the secure confirmation document below and follow the enclosed instructions."": ""Explicit instruction to download a document for account confirmation."",
    ""Download Confirmation Document [-> https://myaccount.uscis.dhs.gov/users/confirmation?confirmation_token=GNu5H36KvxmznRLW3oxW]"": ""Provides a legitimate link to download the confirmation document, matching the sender's domain.""
  }
}"
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,40,952,conformity,human,ham,Click Link,0,"{""From: Secarmour Security <webinars@secarmour.com>"": ""Identifies the sender as a legitimate security company."", ""Subject: Invitation: January Wisdom Insiders Meeting"": ""Clearly states the purpose of the email as an invitation to an event."", ""Deep Dive: 2023 State of the Security Report"": ""Describes the content of the meeting, making it relevant."", ""Register Now [-> http://secarmour.com/registration]"": ""Provides the direct call to action and a legitimate link to register for the event.""}","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""From: Secarmour Security <webinars@secarmour.com>"": ""Identifies the sender as a legitimate security company."",
    ""Subject: Invitation: January Wisdom Insiders Meeting"": ""Clearly states the purpose of the email as an invitation to an event."",
    ""Deep Dive: 2023 State of the Security Report"": ""Describes the content of the meeting, making it relevant."",
    ""Register Now [-> http://secarmour.com/registration]"": ""Provides the direct call to action and a legitimate link to register for the event.""
  }
}"
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,41,940,scarcity,human,ham,Download Attachments,0,"{""From: CVS Pharmacy ExtraCare <extracare@pharmacy.cvs.com>"": ""Identifies the sender as a legitimate pharmacy rewards program."", ""Subject: Your $2 Off Coupon + Weekly Deals Inside"": ""Indicates a promotional offer and coupon."", ""Download your coupon below to get started."": ""Explicit instruction to download a coupon."", ""Download coupon [-> http://www.pharmacy.cvs.com]"": ""Provides a direct link to download the coupon, and the domain is legitimate.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Download Attachments"",
  ""relevant_strings_dict"": {
    ""From: CVS Pharmacy ExtraCare <extracare@pharmacy.cvs.com>"": ""Identifies the sender as a legitimate pharmacy rewards program."",
    ""Subject: Your $2 Off Coupon + Weekly Deals Inside"": ""Indicates a promotional offer and coupon."",
    ""Download your coupon below to get started."": ""Explicit instruction to download a coupon."",
    ""Download coupon [-> http://www.pharmacy.cvs.com]"": ""Provides a direct link to download the coupon, and the domain is legitimate.""
  }
}"
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,42,302,anchoring,llm,phishing,Mark as Spam,0,"{""Action Required: Your cloud storage is nearly full. Verify your account to expand storage."": ""Creates a false sense of urgency and implies a problem that requires immediate action."", ""Once your storage exceeds the 2,000 MB threshold, you will be unable to send or receive emails, and your access to shared project files will be restricted."": ""Threatens negative consequences to pressure the recipient into acting quickly."", ""Verifying today will automatically apply a free storage extension, bringing your new limit to 5,000 MB."": ""Offers an enticing, 'too good to be true' incentive for immediate action."", ""Verify Account & Expand Storage [-> http://falcon.linkings.com/login-portal]"": ""The hyperlink's domain 'falcon.linkings.com' does not match the legitimate university domain 'falcon.edu', indicating a fraudulent link.""}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""Action Required: Your cloud storage is nearly full. Verify your account to expand storage."": ""Creates a false sense of urgency and implies a problem that requires immediate action."",
    ""Once your storage exceeds the 2,000 MB threshold, you will be unable to send or receive emails, and your access to shared project files will be restricted."": ""Threatens negative consequences to pressure the recipient into acting quickly."",
    ""Verifying today will automatically apply a free storage extension, bringing your new limit to 5,000 MB."": ""Offers an enticing, 'too good to be true' incentive for immediate action."",
    ""Verify Account & Expand Storage [-> http://falcon.linkings.com/login-portal]"": ""The hyperlink's domain 'falcon.linkings.com' does not match the legitimate university domain 'falcon.edu', indicating a fraudulent link.""
  }
}"
llm-gemini-25flash-seq2-001,gemini,gemini-2.5-flash,2,43,978,conformity,llm,ham,Click Link,0,"{""From: Bank of America <alerts@bankofamerica.com>"": ""Identifies the sender as a legitimate financial institution."", ""Subject: Annual Policy and Security Update"": ""Indicates an official and important update regarding policies and security."", ""We encourage you to review our updated service terms by logging securely into your account directly through our official website or the Bank of America mobile app."": ""Encourages the recipient to take action by reviewing updated terms."", ""Visit BankofAmerica.com [-> https://www.bankofamerica.com]"": ""Provides a legitimate link to the official website for reviewing information."", ""Bank of America will never request your personal credentials, password, or PIN via email or text message. Always verify you are on our official platform before logging in."": ""This security reminder confirms the email's legitimacy and guides the user to a safe way to access information.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""From: Bank of America <alerts@bankofamerica.com>"": ""Identifies the sender as a legitimate financial institution."",
    ""Subject: Annual Policy and Security Update"": ""Indicates an official and important update regarding policies and security."",
    ""We encourage you to review our updated service terms by logging securely into your account directly through our official website or the Bank of America mobile app."": ""Encourages the recipient to take action by reviewing updated terms."",
    ""Visit BankofAmerica.com [-> https://www.bankofamerica.com]"": ""Provides a legitimate link to the official website for reviewing information."",
    ""Bank of America will never request your personal credentials, password, or PIN via email or text message. Always verify you are on our official platform before logging in."": ""This security reminder confirms the email's legitimacy and guides the user to a safe way to access information.""
  }
}"
